Ambientalistmo orienta SIM/NÃO/LIBERADO,id_proposicao,id_votacao,nome_proposicao,ementa_proposicao,obj_votacao,votacao_secreta,resumo,tema,cod_sessao,hora,data,data_apresentacao_proposicao,autor,uri_tramitacao
LIBERADO,136995,5977,MSF 22/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor ANTONIO DE AGUIAR PATRIOTA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Árabe do Egito, e, cumulativamente, ao Estado da Eritréia.","Mensagem nº 22, de 2019 - Antonio de Aguiar Patriota (Egito e Eritréia)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136995/votacoes#votacao_5977,Nao especificado,,,2019-06-18,2019-04-23,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/136995
LIBERADO,137061,5978,MSF 24/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41 da Lei nº 11.440, de 2006, o nome do Senhor CARLOS ALBERTO SIMAS MAGALHÃES, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Portuguesa.","Mensagem nº 24, de 2019 - Carlos Alberto Simas Magalhães (Portugal)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137061/votacoes#votacao_5978,Nao especificado,,,2019-06-25,2019-04-12,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137061
LIBERADO,137117,5979,MSF 26/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com os arts. 39 e 41 da Lei nº 11.440, de 2006, a escolha do Senhor LUÍS FERNANDO DE ANDRADE SERRA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Francesa e, cumulativamente, ao Principado de Mônaco.","Mensagem nº 26, de 2019 - Luís Fernando de Andrade Serra (França e Mônaco)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137117/votacoes#votacao_5979,Nao especificado,,,2019-06-25,2019-06-03,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137117
LIBERADO,137060,5983,MSF 23/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com parágrafo único do art. 11 da Lei nº 9.883, de 7 de dezembro de 1999, o nome do Senhor ALEXANDRE RAMAGEM RODRIGUES para exercer o cargo de Diretor-Geral da Agência Brasileira de Inteligência.","Mensagem nº 23, de 2019 - Alexandre Ramagem Rodrigues (ABIN)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137060/votacoes#votacao_5983,Nao especificado,,,2019-06-26,2019-05-23,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137060
LIBERADO,137179,5987,OFS 30/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso III, da Constituição Federal, a indicação do Senhor EMMANOEL PEREIRA, para compor o Conselho Nacional de Justiça, na vaga destinada a Ministro do Tribunal Superior do Trabalho.","Ofício ""S"" nº 30, de 2019 - Emmanoel Pereira (CNJ)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137179/votacoes#votacao_5987,Nao especificado,,,2019-07-09,2019-06-03,Tribunal Superior do Trabalho,https://www25.senado.leg.br/web/atividade/materias/-/materia/137179
LIBERADO,137464,5988,OFS 32/2019,"Encaminha, nos termos do art. 1º, § 2º a § 5º da Resolução do Senado Federal nº 42, de 2016, a indicação do Senhor JOSUÉ ALFREDO PELLEGRINI, para ocupar o cargo de Diretor da Instituição Fiscal Independente, em vaga aberta em decorrência da saída de Gabriel Leal de Barros.","Ofício ""S"" nº 32, de 2019 - Josué Alfredo Pellegrini (IFI)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137464/votacoes#votacao_5988,Nao especificado,,,2019-07-09,2019-06-27,Omar Aziz PSD / AM,https://www25.senado.leg.br/web/atividade/materias/-/materia/137464
LIBERADO,137072,5989,OFS 23/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso VI, da Constituição Federal, a indicação do Senhor RUBENS DE MENDONÇA CANUTO NETO, para compor o Conselho Nacional de Justiça, na vaga destinada a membro de Tribunal Regional Federal, no biênio 2019-2021.","Ofício ""S"" nº 23, de 2019 - Rubens de Mendonça Canuto Neto (CNJ)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137072/votacoes#votacao_5989,Nao especificado,,,2019-07-10,2019-05-29,Superior Tribunal de Justiça,https://www25.senado.leg.br/web/atividade/materias/-/materia/137072
LIBERADO,137073,5990,OFS 24/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso VII, da Constituição Federal, a indicação da Senhora CANDICE LAVOCAT GALVÃO JOBIM, para compor o Conselho Nacional de Justiça, na vaga destinada a juiz federal, no biênio 2019-2021.","Ofício ""S"" nº 24, de 2019 - Candice Lavocat Galvão Jobim (CNJ)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137073/votacoes#votacao_5990,Nao especificado,,,2019-07-10,2019-05-29,Superior Tribunal de Justiça,https://www25.senado.leg.br/web/atividade/materias/-/materia/137073
LIBERADO,137515,5991,MSF 33/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 10, da Lei nº 9.782, de 26 de janeiro de 1999, e art. 6º do Anexo I ao Decreto n° 3.029, de 16 de abril de 1999, o nome do Senhor ANTONIO BARRA TORRES para exercer cargo de Diretor da Agência Nacional de Vigilância Sanitária – ANVISA.","Mensagem nº 33, de 2019 - Antonio Barra Torres (ANVISA)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137515/votacoes#votacao_5991,Nao especificado,,,2019-07-10,2019-06-04,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137515
LIBERADO,137077,5992,OFS 25/2019,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso IV, da Constituição Federal, a indicação do Senhor LUCIANO NUNES MAIA FREIRE, para ser reconduzido ao cargo de conselheiro do Conselho Nacional do Ministério Público, no biênio 2019-2021.","Ofício ""S"" nº 25, de 2019 - Luciano Nunes Maia Freire (CNMP)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137077/votacoes#votacao_5992,Nao especificado,,,2019-08-06,2019-05-30,Superior Tribunal de Justiça,https://www25.senado.leg.br/web/atividade/materias/-/materia/137077
LIBERADO,137116,5993,MSF 25/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com os arts. 39 e 41 da Lei nº 11.440, de 2006, a escolha do Senhor JULIO GLINTERNICK BITELLI, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto ao Reino do Marrocos.","Mensagem nº 25, de 2019 - Julio Glinternick Bitelli (Marrocos)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137116/votacoes#votacao_5993,Nao especificado,,,2019-08-06,2019-05-13,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137116
LIBERADO,137154,5994,MSF 27/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com os arts. 39 e 41 da Lei nº 11.440, de 2006, a escolha do Senhor FLÁVIO SOARES DAMICO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República do Paraguai.","Mensagem nº 27, de 2019 - Flávio Soares Damico (Paraguai)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137154/votacoes#votacao_5994,Nao especificado,,,2019-08-06,2019-06-04,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137154
LIBERADO,137415,5996,MSF 30/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com os arts. 39 e 41 da Lei nº 11.440, de 2006, a escolha do Senhor LUIZ ALBERTO FIGUEIREDO MACHADO, para exercer o cargo de Embaixador do Brasil junto ao Estado do Catar.","Mensagem nº 30, de 2019 - Luiz Alberto Figueiredo Machado (Catar)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137415/votacoes#votacao_5996,Nao especificado,,,2019-08-13,2019-05-02,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137415
LIBERADO,137417,5997,MSF 31/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor ROBERTO ABDALLA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Helênica.","Mensagem nº 31, de 2019 - Roberto Abdalla (República Helênica)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137417/votacoes#votacao_5997,Nao especificado,,,2019-08-13,2019-05-02,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137417
LIBERADO,137546,5998,MSF 34/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora MARIA LAURA DA ROCHA, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na Romênia.","Mensagem nº 34, de 2019 - Maria Laura da Rocha (Romênia)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137546/votacoes#votacao_5998,Nao especificado,,,2019-08-13,2019-07-02,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137546
LIBERADO,137676,5999,MSF 36/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome da Senhora EUGENIA BARTHELMESS, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto à República de Singapura.","Mensagem nº 36, de 2019 - Eugenia Barthelmess (Singapura)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137676/votacoes#votacao_5999,Nao especificado,,,2019-08-14,2019-06-26,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137676
LIBERADO,137677,6000,MSF 37/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor ARY NORTON DE MURAT QUINTELLA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à Malásia e, cumulativamente, junto ao Estado do Brunei Darussalam.","Mensagem nº 37, de 2019 - Ary Norton de Murat Quintella (Malásia e Brunei Darussalam)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137677/votacoes#votacao_6000,Nao especificado,,,2019-08-14,2019-07-09,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137677
LIBERADO,137421,6001,MSF 32/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome  da Senhora MARIA EDILEUZA FONTENELE REIS, para exercer o cargo de Embaixadora do Brasil na Bulgária e, cumulativamente, junto à  República da Macedônia do Norte.","Mensagem nº 32, de 2019 - Maria Edileuza Fontenele Reis (Bulgária e Macedônia do Norte)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137421/votacoes#votacao_6001,Nao especificado,,,2019-08-21,2019-05-21,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137421
LIBERADO,137547,6002,MSF 35/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com os arts. 39 e 41 da Lei nº 11.440, de 2006, a escolha do Senhor JOSÉ LUIZ MACHADO E COSTA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Hungria.","Mensagem nº 35, de 2019 - José Luiz Machado e Costa (Hungria)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137547/votacoes#votacao_6002,Nao especificado,,,2019-08-21,2019-05-13,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137547
LIBERADO,137056,6003,OFS 22/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso XII, da Constituição Federal, a indicação do Senhor ANDRÉ LUIS GUIMARÃES GODINHO, para compor o Conselho Nacional de Justiça, na vaga destinada à Ordem dos Advogados do Brasil.","Ofício ""S"" nº 22, de 2019 - André Luis Guimarães Godinho (CNJ)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137056/votacoes#votacao_6003,Nao especificado,,,2019-08-27,2019-05-29,Ordem dos Advogados do Brasil,https://www25.senado.leg.br/web/atividade/materias/-/materia/137056
LIBERADO,137808,6004,OFS 34/2019,"Encaminha, nos termos do art. 1º, § 2º a § 5º da Resolução do Senado Federal nº 42, de 2016, a indicação do Senhor DANIEL VELOSO COURI, para ocupar o cargo de Diretor da Instituição Fiscal Independente, em razão do término do mandato de Rodrigo Octávio Orair, a acontecer no dia 24 de julho de 2019.","Ofício ""S"" nº 34, de 2019 - Daniel Veloso Couri (IFI)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137808/votacoes#votacao_6004,Nao especificado,,,2019-08-27,2019-07-11,Rodrigo Cunha PSDB / AL,https://www25.senado.leg.br/web/atividade/materias/-/materia/137808
LIBERADO,137153,6008,OFS 29/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso XII, da Constituição Federal, a indicação do Senhor MARCOS VINÍCIUS JARDIM RODRIGUES, para compor o Conselho Nacional de Justiça, na vaga destinada à Ordem dos Advogados do Brasil.","Indicação do Senhor Marcos Vinícius Jardim Rodrigues para compor o Conselho Nacional de Justiça, na vaga destinada ao Conselho Federal da Ordem dos Advogados do Brasil.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137153/votacoes#votacao_6008,Nao especificado,,,2019-09-11,2019-06-03,Ordem dos Advogados do Brasil,https://www25.senado.leg.br/web/atividade/materias/-/materia/137153
LIBERADO,135775,6009,OFS 5/2019,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso III, da Constituição Federal, a indicação do Senhor OSWALDO D'ALBUQUERQUE LIMA NETO, para compor o Conselho Nacional do Ministério Público - CNMP, no Biênio 2019/2021.","Submetendo à apreciação do Senado a indicação do Senhor Oswaldo D'Albuquerque Lima Neto para compor o Conselho Nacional do Ministério Público - CNMP, no Biênio 2019/2021, na vaga destinada ao Ministério Público dos Estados.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135775/votacoes#votacao_6009,Nao especificado,,,2019-09-11,2019-03-19,Conselho Nacional de Procuradores-Gerais (CNPG),https://www25.senado.leg.br/web/atividade/materias/-/materia/135775
LIBERADO,136534,6010,OFS 10/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso XI, da Constituição Federal, a indicação da Senhora IVANA FARINA NAVARRETE PENA, para compor o Conselho Nacional de Justiça, na vaga destinada a membro do Ministério Público estadual.","Indicação da Senhora Ivana Farina Navarrete Pena, para compor o Conselho Nacional de Justiça - CNJ, na vaga destinada a membro do Ministério Público Estadual.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136534/votacoes#votacao_6010,Nao especificado,,,2019-09-11,2019-05-02,Procuradoria-Geral da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/136534
LIBERADO,136533,6011,OFS 9/2019,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso II, da Constituição Federal, a indicação do Senhor SEBASTIÃO VIEIRA CAIXETA, para compor o Conselho Nacional do Ministério Público, em vaga destinada à representação do Ministério Público do Trabalho, no biênio 2019/2021.","Indicação do Senhor Sebastião Vieira Caixeta para compor o Conselho Nacional do Ministério Público, no biênio 2019/2021, em vaga destinada à representação do Ministério Público do Trabalho.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136533/votacoes#votacao_6011,Nao especificado,,,2019-09-11,2019-05-02,Conselho Nacional do Ministério Público,https://www25.senado.leg.br/web/atividade/materias/-/materia/136533
LIBERADO,137361,6012,OFS 31/2019,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso II, da Constituição Federal, e do art. 1º da Lei nº 11.372, de 2006, a indicação do Senhor SILVIO ROBERTO OLIVEIRA DE AMORIM JUNIOR, para compor o Conselho Nacional do Ministério Público.","Submetendo à apreciação do Senado, a indicação do Procurador Regional da República SILVIO ROBERTO OLIVEIRA DE AMORIM JUNIOR para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada ao Ministério Público Federal.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137361/votacoes#votacao_6012,Nao especificado,,,2019-09-11,2019-06-14,Procuradoria-Geral da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137361
LIBERADO,135772,6013,OFS 4/2019,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso III, da Constituição Federal, a indicação do Senhor RINALDO REIS LIMA, para compor o Conselho Nacional do Ministério Público - CNMP, no Biênio 2019/2021.","Submetendo à apreciação do Senado a indicação do Senhor Rinaldo Reis Lima para compor o Conselho Nacional do Ministério Público - CNMP, no Biênio 2019/2021, na vaga destinada ao Ministério Público dos Estados.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135772/votacoes#votacao_6013,Nao especificado,,,2019-09-11,2019-03-18,Conselho Nacional de Procuradores Gerais - CNPG,https://www25.senado.leg.br/web/atividade/materias/-/materia/135772
LIBERADO,137114,6014,OFS 27/2019,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso V, da Constituição Federal, a indicação da Senhora FERNANDA MARINELA DE SOUSA SANTOS, para compor o Conselho Nacional do Ministério Público, na vaga destinada à Ordem dos Advogados do Brasil, referente ao biênio 2019/2020.","Submetendo à apreciação do Senado a indicação da Senhora FERNANDA MARINELA DE SOUSA SANTOS para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada à Ordem dos Advogados do Brasil.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137114/votacoes#votacao_6014,Nao especificado,,,2019-09-17,2019-06-03,Ordem dos Advogados do Brasil,https://www25.senado.leg.br/web/atividade/materias/-/materia/137114
LIBERADO,137097,6015,OFS 26/2019,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso III, da Constituição Federal, e de acordo com a Resolução nº 7, de 2005, do Senado Federal, a indicação da Senhora SANDRA KRIEGER GONÇALVES, para compor o Conselho Nacional do Ministério Público, na vaga destinada à Ordem dos Advogados do Brasil, referente ao biênio 2019/2020.","Submetendo à apreciação do Senado a indicação da Senhora SANDRA KRIEGER GONÇALVES para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada à Ordem dos Advogados do Brasil.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137097/votacoes#votacao_6015,Nao especificado,,,2019-09-17,2019-06-03,Ordem dos Advogados do Brasil - OAB,https://www25.senado.leg.br/web/atividade/materias/-/materia/137097
LIBERADO,138071,6016,MSF 44/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41 da Lei nº 11.440, de 2006, a escolha do Senhor LINEU PUPO DE PAULA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à Bósnia e Herzegovina.","Escolha do Senhor Lineu Pupo de Paula, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à Bósnia e Herzegovina.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138071/votacoes#votacao_6016,Nao especificado,,,2019-09-18,2019-05-31,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138071
LIBERADO,138062,6017,MSF 42/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41 da Lei nº 11.440, de 2006, a escolha do Senhor RONALDO COSTA FILHO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Representante Permanente do Brasil junto às Nações Unidas.","Submete à apreciação do Senado Federal o nome do Senhor Ronaldo Costa Filho, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Representante Permanente do Brasil junto às Nações Unidas.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138062/votacoes#votacao_6017,Nao especificado,,,2019-09-18,2019-04-12,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138062
LIBERADO,138068,6018,MSF 43/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei nº 11.440, de 2006, a escolha  da Senhora MARIA CLARA DUCLOS CARISIO, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto à República Cooperativa da Guiana.","Submete à apreciação do Senado Federal o nome da Senhora Maria Clara Duclos Carisio, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto à República Cooperativa da Guiana.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138068/votacoes#votacao_6018,Nao especificado,,,2019-09-18,2019-05-13,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138068
LIBERADO,135757,6019,OFS 3/2019,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso III, da Constituição Federal, a recondução do Senhor LAURO MACHADO NOGUEIRA, para compor o Conselho Nacional do Ministério Público - CNMP, no Biênio 2019/2021.","Submetendo à apreciação do Senado a recondução do Senhor LAURO MACHADO NOGUEIRA para compor o Conselho Nacional do Ministério Público - CNMP, no biênio 2019/2021, na vaga destinada ao Ministério Público dos Estados.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135757/votacoes#votacao_6019,Nao especificado,,,2019-09-18,2019-03-15,Conselho Nacional de Procuradores-Gerais do Ministério-Público dos Estados e da União (CNPG),https://www25.senado.leg.br/web/atividade/materias/-/materia/135757
LIBERADO,136411,6020,OFS 7/2019,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso II, da Constituição Federal, a indicação do Senhor DERMEVAL FARIAS GOMES FILHO, para compor o Conselho Nacional do Ministério Público, na vaga destinada a membros do Ministério Público do Distrito Federal e Territórios, referente ao biênio 2019/2021.","Indicação do Senhor Dermeval Farias Gomes Filho para compor o Conselho Nacional do Ministério Público no biênio 2019/2021, na vaga destinada a membros do Ministério Público do Distrito Federal e Territórios.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136411/votacoes#votacao_6020,Nao especificado,,,2019-09-18,2019-04-23,Conselho Nacional do Ministério Público,https://www25.senado.leg.br/web/atividade/materias/-/materia/136411
LIBERADO,138688,6021,MSF 53/2019,"Submete à apreciação do Senado Federal, em conformidade com o disposto nos arts. 84, inciso XIV, 52, inciso III, alínea “e”, e 128, § 1o, da Constituição, o nome do Senhor ANTÔNIO AUGUSTO BRANDÃO DE ARAS, para exercer o cargo de Procurador-Geral da República, na vaga decorrente do término do mandato da Senhora Raquel Elias Ferreira Dodge.","Escolha do Senhor Antônio Augusto Brandão de Aras, para exercer o cargo de Procurador-Geral da República, na vaga decorrente do término do mandato da Senhora Raquel Elias Ferreira Dodge.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138688/votacoes#votacao_6021,Nao especificado,,,2019-09-25,2019-09-10,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138688
LIBERADO,138730,6022,MSF 56/2019,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome do Senhor SÉRGIO COSTA RAVAGNANI, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica – CADE, do Ministério da Justiça e Segurança Pública.","Escolha do Senhor Sérgio Costa Ravagnani para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138730/votacoes#votacao_6022,Nao especificado,,,2019-10-01,2019-09-06,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138730
LIBERADO,138733,6023,MSF 58/2019,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome do Senhor LUIS HENRIQUE BERTOLINO BRAIDO, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica – CADE, do Ministério da Justiça e Segurança Pública.","Escolha do Senhor Luis Henrique Bertolino Braido para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138733/votacoes#votacao_6023,Nao especificado,,,2019-10-01,2019-09-06,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138733
LIBERADO,138734,6027,MSF 59/2019,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome do Senhor WALTER DE AGRA JÚNIOR, para ser reconduzido ao cargo de Procurador-Chefe do Conselho Administrativo de Defesa Econômica – CADE, do Ministério da Justiça e Segurança Pública.","Escolha do Senhor Walter de Agra Júnior, para ser reconduzido ao cargo de Procurador-Chefe do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138734/votacoes#votacao_6027,Nao especificado,,,2019-10-01,2019-09-06,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138734
LIBERADO,138728,6029,MSF 54/2019,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome da Senhora LENISA RODRIGUES PRADO, para exercer o cargo de Conselheira do Conselho Administrativo de Defesa Econômica – CADE, do Ministério da Justiça e Segurança Pública.","Escolha da Senhora Lenisa Rodrigues Prado para exercer o cargo de Conselheira do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138728/votacoes#votacao_6029,Nao especificado,,,2019-10-01,2019-09-10,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138728
