id_leggo,source,target,value
110c52ea4cd4752d8f5fc58325eb022a,1186,3806,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,1186,5535,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,1186,5557,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,1186,5996,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,3806,5535,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,3806,5557,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,3806,5996,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,5535,5557,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,5535,5996,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,5557,5996,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,739,1186,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,739,3806,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,739,5535,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,739,5557,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,739,5996,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,739,945,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,945,1186,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,945,3806,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,945,5535,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,945,5557,0.14285714285714285
110c52ea4cd4752d8f5fc58325eb022a,945,5996,0.14285714285714285
24b766dcc54aa7470ca7e402eee1a33a,4531,5953,0.5
24b766dcc54aa7470ca7e402eee1a33a,581,5953,1.5
26bc5a07147672cba42e0d7891a27a08,132504,160511,0.16666666666666666
26bc5a07147672cba42e0d7891a27a08,132504,160531,0.16666666666666666
26bc5a07147672cba42e0d7891a27a08,132504,160541,0.16666666666666666
26bc5a07147672cba42e0d7891a27a08,132504,204467,0.16666666666666666
26bc5a07147672cba42e0d7891a27a08,160511,160531,0.16666666666666666
26bc5a07147672cba42e0d7891a27a08,160511,160541,0.16666666666666666
26bc5a07147672cba42e0d7891a27a08,160511,204467,0.16666666666666666
26bc5a07147672cba42e0d7891a27a08,160531,160541,0.16666666666666666
26bc5a07147672cba42e0d7891a27a08,160531,204467,0.16666666666666666
26bc5a07147672cba42e0d7891a27a08,160541,204467,0.16666666666666666
26bc5a07147672cba42e0d7891a27a08,74439,132504,0.16666666666666666
26bc5a07147672cba42e0d7891a27a08,74439,160511,0.16666666666666666
26bc5a07147672cba42e0d7891a27a08,74439,160531,0.16666666666666666
26bc5a07147672cba42e0d7891a27a08,74439,160541,0.16666666666666666
