id_leggo,id_autor_parlametria,id_ext,casa,id_autor,nome_autor,partido,uf,tipo_autor,casa_autor,tipo_generico,sigla_local,peso_total_documentos,num_documentos,is_important,bancada,tipo_acao
110c52ea4cd4752d8f5fc58325eb022a,2739,145555,senado,739,Ciro Nogueira,PP,PI,senador,senado,Requerimento,Plenário,1.1428571428571428,2,TRUE,governo,Proposição
110c52ea4cd4752d8f5fc58325eb022a,2945,145555,senado,945,Alvaro Dias,PODEMOS,PR,senador,senado,Requerimento,Plenário,1.1428571428571428,2,TRUE,governo,Proposição
110c52ea4cd4752d8f5fc58325eb022a,23806,145555,senado,3806,Zequinha Marinho,PSC,PA,senador,senado,Requerimento,Plenário,1.1428571428571428,2,TRUE,governo,Proposição
110c52ea4cd4752d8f5fc58325eb022a,25535,145555,senado,5535,Telmário Mota,PROS,RR,senador,senado,Requerimento,Plenário,1.1428571428571428,2,TRUE,governo,Proposição
110c52ea4cd4752d8f5fc58325eb022a,25557,145555,senado,5557,,,,senador,senado,Requerimento,Plenário,1.1428571428571428,2,TRUE,governo,Proposição
110c52ea4cd4752d8f5fc58325eb022a,25996,145555,senado,5996,,,,senador,senado,Requerimento,Plenário,1.1428571428571428,2,TRUE,governo,Proposição
110c52ea4cd4752d8f5fc58325eb022a,22331,145555,senado,2331,Rose de Freitas,PODEMOS,ES,senador,senado,Requerimento,Plenário,1,1,TRUE,governo,Proposição
110c52ea4cd4752d8f5fc58325eb022a,24994,145555,senado,4994,Eduardo Braga,MDB,AM,senador,senado,Requerimento,Plenário,1,1,TRUE,governo,Proposição
110c52ea4cd4752d8f5fc58325eb022a,25012,145555,senado,5012,Randolfe Rodrigues,REDE,AP,senador,senado,Requerimento,Plenário,1,1,TRUE,oposição,Proposição
110c52ea4cd4752d8f5fc58325eb022a,21186,145555,senado,1186,Luis Carlos Heinze,PP,RS,senador,senado,Requerimento,Plenário,0.14285714285714285,1,TRUE,governo,Proposição
8588e01c3feef42549da06eab598f5d3,24531,145560,senado,4531,Jayme Campos,DEM,MT,senador,senado,Prop. Original / Apensada,Plenário,1,1,TRUE,governo,Proposição
d8ca90757e4d915b2c048ec921d41ce7,290,145626,senado,90,José Serra,PSDB,SP,senador,senado,Prop. Original / Apensada,Plenário,1,1,TRUE,governo,Proposição
