id_ext,casa,data,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,evento,local,tipo_documento,nivel,titulo_evento,ambito,uri_ultimo_relator,fase,situacao_descricao_situacao,data_audiencia,global,status
2192263,camara,2019-02-14T19:08:00Z,1,"Apresentação do Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo n. 36/2019, pelo Deputado José Medeiros (PODE-MT), que: ""Susta dispositivos do Decreto nº 6.514, de 22 de julho de 2008, que dispõe sobre as infrações e sanções administrativas ao meio ambiente, estabelece o processo administrativo federal para apuração destas infrações, e dá outras providências, e a Instrução Normativa IBAMA nº 3, de 23 de janeiro de 2018, que estabelece os procedimentos para a aplicação da medida cautelar de destruição ou inutilização de produtos, subprodutos ou instrumentos utilizados na prática da infração ambiental"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1711192,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-02-14T19:08:00Z,2,Realizar o Encaminhamento para SECAP(SGM),SEPRO,910,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-02-14T19:08:00Z,3,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-02-15T10:25:00Z,4,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 75/2019.,SEPRO,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-02-15T10:27:00Z,5,Recebimento pela SECAP(SGM) -  - Paula Regina dos Santos.,SECAP(SGM),500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-02-18T00:00:00Z,6,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1711684,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-02-19T09:28:00Z,7,Despacho Chancelado,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-02-19T09:28:00Z,8,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-02-19T09:28:00Z,9,"Às Comissões de Meio Ambiente e Desenvolvimento Sustentável e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1711684,distribuicao,CD-MESA-PLEN,NA,1,Distribuição,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-02-19T09:28:00Z,10,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-02-19T10:34:00Z,11,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 18/2019.,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-02-19T10:47:00Z,12,Recebimento pela CCP.,CCP,500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-02-22T16:12:00Z,13,Encaminhado à(ao) CMADS através da guia de Remessa (GR/CCP) nº 345/2019.,CCP,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-02-25T00:00:00Z,14,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 26/02/19 PÁG 396.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1738026,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-02-25T16:01:00Z,15,Recebimento pela CMADS.,CMADS,500,Aguardando Parecer,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2192263,camara,2019-04-02T00:00:00Z,16,"Designado Relator, Dep. Nilto Tatto (PT-SP)",CMADS,320,Aguardando Parecer,NA,designado_relator,CMADS,NA,1,Designação de Relator,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-02-26T00:00:00Z,2,Proposição fora da numeração sequencial em razão da implantação eletrônica no Sistema em 26/02/2019 (revisão do Sileg).,PLEN,5,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-02-26T12:58:00Z,1,"Apresentação do Projeto de Decreto Legislativo n. 43/2019, pelo Deputado Alexandre Padilha (PT-SP), que: ""Susta os Atos do Ministério da Agricultura, Pecuária e Abastecimento (MAPA) expedidos em 2019, que concedem registros para novos produtos elaborados com agrotóxicos"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1714854,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-02-26T12:58:00Z,3,Realizar o Encaminhamento para SECAP(SGM),SEPRO,910,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-02-26T12:58:00Z,4,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-02-26T18:43:00Z,5,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 155/2019.,SEPRO,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-02-27T10:22:00Z,6,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-03-01T00:00:00Z,7,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1716355,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-03-08T10:25:00Z,8,Despacho Chancelado,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-03-08T10:25:00Z,9,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-03-08T10:26:00Z,10,"Às Comissões de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1716355,distribuicao,CD-MESA-PLEN,NA,1,Distribuição,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-03-08T10:26:00Z,11,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-03-08T11:50:00Z,12,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 32/2019.,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-03-08T11:50:00Z,13,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 33/2019.,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-03-08T15:13:00Z,14,Recebimento pela CCP.,CCP,500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-03-12T00:00:00Z,16,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 13/03/19 PÁG 467.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1739705,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-03-12T15:24:00Z,15,Encaminhado à(ao) CAPADR através da guia de Remessa (GR/CCP) nº 619/2019.,CCP,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-03-13T16:52:00Z,17,Recebimento pela CAPADR.,CAPADR,500,Aguardando Parecer,NA,NA,CAPADR,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2193076,camara,2019-12-16T00:00:00Z,18,"Designado Relator, Dep. Fausto Pinato (PP-SP)",CAPADR,320,Aguardando Parecer,NA,designado_relator,CAPADR,NA,1,Designação de Relator,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-20T00:00:00Z,1,"Apresentação do Projeto de Decreto Legislativo n. 71/2019, pelo Deputado Paulo Bengtson (PTB-PA), que: ""Susta os efeitos do Decreto do Presidente da República, de 19 de abril de 2007, sem número, que homologa a demarcação administrativa da Terra Indígena Apyterewa, localizada no Município de São Félix do Xingu, no Estado do Pará"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1721463,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-20T00:00:00Z,2,Proposição fora da numeração sequencial em razão da implantação eletrônica no Sistema em 20/03/2019 (revisão do Sileg).,PLEN,5,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-20T17:02:00Z,3,Realizar o Encaminhamento para SECAP(SGM),SEPRO,910,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-20T17:03:00Z,4,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-21T09:24:00Z,5,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 291/2019.,SEPRO,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-21T09:40:00Z,6,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-22T00:00:00Z,7,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722676,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-27T00:00:00Z,15,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 28/03/19 PÁG 439.,CCP,604,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1760640,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-27T10:58:00Z,8,Despacho Chancelado,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-27T10:58:00Z,9,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-27T10:58:00Z,10,"Apense-se à(ao) PDC-348/2016. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722676,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-27T10:59:00Z,11,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-27T12:29:00Z,12,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 60/2019.,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-27T14:18:00Z,13,Recebimento pela CCP.,CCP,500,Tramitando em Conjunto,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2194820,camara,2019-03-27T14:38:00Z,14,Apensação desta proposição ao PDC-348/2016.,CCP,106,Tramitando em Conjunto,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-12T00:00:00Z,6,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732441,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-12T13:19:00Z,1,"Apresentação do Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo n. 114/2019, pelos Deputados Paulo Pimenta (PT-RS) e outros, que: ""Susta, nos termos do art. 49, V, da Constituição Federal, o Decreto nº 9.760, de 11 de abril de 2019, que altera o Decreto nº 6.514, de 22 de julho de 2008, que 'dispõe sobre as infrações e sanções administrativas ao meio ambiente e estabelece o processo administrativo federal para apuração destas infrações.'"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732302,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-12T13:19:00Z,2,Realizar o Encaminhamento para SECAP(SGM),SEPRO,910,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-12T13:20:00Z,3,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-12T16:52:00Z,4,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 442/2019.,SEPRO,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-12T16:59:00Z,5,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-15T10:31:00Z,7,Despacho Chancelado,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-15T10:32:00Z,8,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-15T10:32:00Z,9,"Às Comissões de Meio Ambiente e Desenvolvimento Sustentável e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1732441,distribuicao,CD-MESA-PLEN,NA,1,Distribuição,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-15T10:32:00Z,10,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-15T10:58:00Z,11,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 100/2019.,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-15T11:08:00Z,12,Recebimento pela CCP.,CCP,500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-16T13:52:00Z,13,Apense-se a este(a) o(a) PDL-117/2019.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733113,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-16T13:52:00Z,14,Apense-se a este(a) o(a) PDL-124/2019.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733370,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-16T13:52:00Z,15,Apense-se a este(a) o(a) PDL-130/2019.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733372,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-16T13:52:00Z,16,Apense-se a este(a) o(a) PDL-133/2019.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733376,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-16T17:38:00Z,1,"Apresentacao do Requerimento n. 1250/2019, pelos Deputados Paulo Pimenta (PT-RS) e outros, que: ""Requer subscricao ao Projeto de Decreto Legislativo no 114, de 2019, que 'Susta, nos termos do art. 49, V, da Constituicao Federal, o Decreto no 9.760, de 11 de abril de 2019, que altera o Decreto no 6.514, de 22 de julho de 2008, que 'dispoe sobre as infracoes e sancoes administrativas ao meio ambiente e estabelece o processo administrativo federal para apuracao destas infracoes.'"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1734011,req_apresentacao,PLEN,Requerimento (tipo não especificado),1,Apresentação de Requerimento (tipo não especificado),NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-16T17:38:00Z,17,"Apresentação do Requerimento n. 1250/2019, pelos Deputados Paulo Pimenta (PT-RS) e outros, que: ""Requer subscrição ao Projeto de Decreto Legislativo nº 114, de 2019, que 'Susta, nos termos do art. 49, V, da Constituição Federal, o Decreto nº 9.760, de 11 de abril de 2019, que altera o Decreto nº 6.514, de 22 de julho de 2008, que 'dispõe sobre as infrações e sanções administrativas ao meio ambiente e estabelece o processo administrativo federal para apuração destas infrações.'"".",PLEN,194,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1734011,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-17T00:00:00Z,24,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 18/04/19 PÁG 273.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1787660,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-17T10:47:00Z,18,Encaminhado à(ao) CMADS através da guia de Remessa (GR/CCP) nº 1711/2019.,CCP,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-17T15:04:00Z,19,Apensação do PDL 117/2019 a esta proposição.,CCP,504,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-17T15:05:00Z,20,Apensação do PDL 124/2019 a esta proposição.,CCP,504,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-17T15:05:00Z,21,Apensação do PDL 130/2019 a esta proposição.,CCP,504,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-17T15:05:00Z,22,Apensação do PDL 133/2019 a esta proposição.,CCP,504,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-17T15:34:00Z,23,Encaminhado à(ao) CMADS através da guia de Remessa (GR/CCP) nº 1728/2019.,CCP,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-04-17T16:47:00Z,25,"Recebimento pela CMADS, com as proposições PDL-117/2019, PDL-124/2019, PDL-130/2019, PDL-133/2019 apensadas.",CMADS,500,Pronta para Pauta,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-05-06T00:00:00Z,26,"Despacho exarado no Requerimento n. 1250/2019, conforme o seguinte teor: ""Defiro. Proceda-se ao registro dos nomes dos parlamentares subscritores dos Requerimentos n. 1.248/2019, 1.250/2019 e 1.249/2019 como coautores, respectivamente, dos Projetos de Decreto Legislativo n. 113/2019, 114/2019 e 116/2019. Publique-se."".",MESA,203,NA,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-06-13T00:00:00Z,27,"Designado Relator, Dep. Camilo Capiberibe (PSB-AP)",CMADS,320,Pronta para Pauta,NA,designado_relator,CMADS,NA,1,Designação de Relator,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-11-20T11:54:00Z,28,"Apresentação do Parecer do Relator n. 1 CMADS, pelo Deputado Camilo Capiberibe (PSB-AP).",CMADS,501,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1835471,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-11-20T11:54:00Z,29,"Parecer do Relator, Dep. Camilo Capiberibe (PSB-AP), pela aprovação deste, e pela rejeição do PDL 117/2019, do PDL 124/2019, do PDL 130/2019, e do PDL 133/2019, apensados.",CMADS,322,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1835471,parecer_pela_aprovacao,CMADS,NA,1,Parecer pela Aprovação,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-11-27T10:00:00Z,30,"Retirado de pauta, de ofício.",CMADS,250,Pronta para Pauta,NA,retirada_de_pauta,CMADS,NA,1,Retirada de Pauta,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-12-04T10:00:00Z,31,Vista à Deputada Dra. Vanda Milani.,CMADS,420,Pronta para Pauta,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2197956,camara,2019-12-09T00:00:00Z,32,Prazo de Vista Encerrado,CMADS,600,Pronta para Pauta,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-15T19:07:00Z,1,"Apresentação do Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo n. 130/2019, pelo Deputado Nilto Tatto (PT-SP), que: ""'Susta o Decreto nº 9.760, de 11 de abril de 2019, que altera o Decreto nº 6.514, de 22 de julho de 2008, que dispõe sobre as infrações e sanções administrativas ao meio ambiente e estabelece o processo administrativo federal para apuração destas infrações. '"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733224,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-15T19:07:00Z,2,Realizar o Encaminhamento para SECAP(SGM),SEPRO,910,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-15T19:07:00Z,3,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-15T21:57:00Z,4,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 454/2019.,SEPRO,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-16T00:00:00Z,6,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733372,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-16T09:05:00Z,5,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-16T13:50:00Z,7,Despacho Chancelado,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-16T13:51:00Z,8,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-16T13:52:00Z,9,"Apense-se à(ao) PDL-114/2019. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1733372,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-16T13:54:00Z,10,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-16T16:04:00Z,11,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 106/2019.,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-16T16:04:00Z,12,Encaminhado à(ao) SEPRO através da guia de Remessa (GR/SECAP(SGM)) nº 107/2019.,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-16T17:23:00Z,13,Recebimento pela CCP.,CCP,500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-17T00:00:00Z,15,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 18/04/19 PÁG 283.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1787667,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-17T15:05:00Z,14,Apensação desta proposição ao PDL-114/2019.,CCP,106,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2198142,camara,2019-04-17T16:47:00Z,16,"Recebimento pela CMADS, apensado ao PDL-114/2019",CMADS,500,Tramitando em Conjunto,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
