sigla_tipo,numero,ano,ementa,id,casa,tema,autor,link
PL,5521,2020,"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para dispor sobre a utilização de painéis eletrônicos ao longo das vias.",145979,senado,Nao especificado,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/145979
PL,5522,2020,"Altera a Lei nº 7.210, de 11 de julho de 1984 – Lei de Execução Penal, para especificar as atividades prioritárias a serem realizadas por meio do trabalho externo do condenado.",145982,senado,Nao especificado,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/145982
PL,5525,2020,"Altera o art. 8º da Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), para dispor sobre a divulgação na internet de informações de interesse coletivo ou geral produzidas ou custodiadas pelos órgãos e entidades públicas.",145985,senado,Nao especificado,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/145985
PL,5526,2020,"Altera a Lei nº 14.010, de 10 de junho de 2020, para sustar o Comunicado nº 87, de 26 de novembro de 2020, da Agência Nacional de Saúde Suplementar, que “comunica a forma de recomposição dos efeitos da suspensão dos reajustes de planos de saúde por variação de custos (anual) e por mudança de faixa etária, no período de setembro a dezembro de 2020”.",145986,senado,Nao especificado,Randolfe Rodrigues REDE / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/145986
PL,5546,2020,"Acrescenta os §§ 2º e 3º ao art. 48 da Lei nº 10.406, de 10 de janeiro de 2002 (Código Civil), para autorizar a realização de assembleias, reuniões e votações por meios eletrônicos em associações, fundações e organizações religiosas, e dá outras providências.",146039,senado,Nao especificado,Oriovisto Guimarães PODEMOS / PR,https://www25.senado.leg.br/web/atividade/materias/-/materia/146039
PL,5549,2020,Estabelece a imprescritibilidade das bonificações acumuladas em programas de benefícios e recompensas vinculados a cartão de crédito.,146042,senado,Nao especificado,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/146042
PL,5550,2020,"Altera os arts. 155, 157, 180 e 180-A do Decreto-lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para agravar as penas aplicáveis aos crimes de furto, roubo e receptação, bem como aperfeiçoar a redação dos referidos tipos penais.",146044,senado,Nao especificado,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/146044
PL,5551,2020,"Altera a Lei nº 8.078, de 11 de setembro de 1990 (Código de Defesa do Consumidor), para obrigar o fornecedor a disponibilizar ao consumidor, não sendo o vício sanado no prazo máximo de trinta dias ou não sendo o reparo ocasionado por recall concluído no mesmo dia, automóvel reserva idêntico ou similar ao automóvel com vício, pelo tempo necessário ao reparo.",146045,senado,Nao especificado,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/146045
PL,5555,2020,"Altera o Código Penal para tipificar as condutas de não submissão a vacinação obrigatória, disseminação de notícias falsas sobre a eficácia da vacina e de desestimulo à adesão a programa de vacinação.",146046,senado,Nao especificado,Angelo Coronel PSD / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/146046
PL,5562,2020,"Modifica as Leis nº 8.212 e nº 8.213, de 24 de julho de 1991, para dispor sobre a utilização de meios alternativos para o recadastramento dos beneficiários do Regime Geral de Previdência Social e para a concessão do auxílio-doença e da aposentadoria por invalidez.",146052,senado,Nao especificado,Jayme Campos DEM / MT,https://www25.senado.leg.br/web/atividade/materias/-/materia/146052
PL,5575,2020,"Altera a Lei nº 13.999, de 18 de maio de 2020, que institui o Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte (Pronampe), para o desenvolvimento e o fortalecimento dos pequenos negócios; e altera as Leis nos 13.636, de 20 de março de 2018, 10.735, de 11 de setembro de 2003, e 9.790, de 23 de março de 1999, para permitir o uso desse programa, de forma permanente, como política oficial de crédito, dando o devido tratamento diferenciado e favorecido as micro e pequenas empresas, visando consolidar os pequenos negócios como agentes de sustentação, transformação e desenvolvimento da economia nacional.",146055,senado,Nao especificado,Jorginho Mello PL / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/146055
PL,5584,2020,Dispõe sobre o pagamento de auxílio emergencial e a tributação de lucros e dividendos.,146072,senado,Nao especificado,Jaques Wagner PT / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/146072
PLP,101,2020,"Estabelece o Programa de Acompanhamento e Transparência Fiscal, o Plano de Promoção do Equilíbrio Fiscal, altera a Lei Complementar nº 101, de 4 de maio de 2000, a Lei Complementar nº 156, de 28 de dezembro de 2016, a Lei Complementar nº 159, de 19 de maio de 2017, a Lei nº 9.496, de 11 de setembro de 1997, a Lei nº 12.348, de 15 de dezembro de 2010, a Lei nº 12.649, de 17 de maio de 2012 e a Medida Provisória nº 2.185-35, de 24 de agosto de 2001, e dá outras providências.",146009,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/146009
PLP,253,2020,"Altera a Lei Complementar nº 64, de 18 de maio de 1990 (Lei das Inelegibilidades), para estabelecer a inelegibilidade para o cargo de suplente de Senador, do cônjuge, companheiro e parentes em linha reta, colateral ou por afinidade, até o terceiro grau, inclusive, do candidato titular.",145235,senado,Nao especificado,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/145235
